Frequency,Phase
56617.9623112705,2.79885511322572
56617.9623112705,3.01370289407711
56617.9623112705,1.71912828886453
56617.9623112705,0.435501531198557
56617.9623112705,0.469020951089329
56617.9623112705,0.808986039393864
29877.0202499705,2.06007016313017
29877.0202499705,0.112191547056034
29877.0202499705,2.66761838926515
29877.0202499705,2.93422632565759
29877.0202499705,2.13230937623431
29877.0202499705,2.38051082755506
29877.0202499705,2.33461950250529
29877.0202499705,1.23221752310796
29877.0202499705,2.05924452437235
29877.0202499705,0.537798840821172
29877.0202499705,2.21810920321822
29877.0202499705,0.100005836322157
29877.0202499705,0.869979215163289
29877.0202499705,0.145051701612858
29877.0202499705,0.30514849036063
29877.0202499705,2.58696906401403
29877.0202499705,2.18286849744474
29877.0202499705,0.996197397016342
29877.0202499705,2.98521060790962
29877.0202499705,0.108215553452901
29877.0202499705,1.3783560571005
29877.0202499705,1.19870124571845
29877.0202499705,2.40494191784856
29877.0202499705,2.49819416754753
29877.0202499705,0.587077601625226
29877.0202499705,1.53864022779815
29877.0202499705,1.39985033469435
29877.0202499705,2.03045220448505
29877.0202499705,2.22853534133869
29877.0202499705,2.37091813587784
29877.0202499705,0.867158354105291
29877.0202499705,2.13534893622882
29877.0202499705,2.05805107666556
29877.0202499705,0.51085983267494
29877.0202499705,0.373842242178014
29877.0202499705,1.56565684452034
29877.0202499705,3.01512456940131
29877.0202499705,1.06935329828115
29877.0202499705,1.83867286686109
29877.0202499705,0.703125944891039
29877.0202499705,2.36017507439865
29877.0202499705,0.80140494069348
29877.0202499705,1.58951095654316
29877.0202499705,2.19621429619387
29877.0202499705,2.79885511322572
29877.0202499705,3.01370289407711
29877.0202499705,1.71912828886453
29877.0202499705,0.435501531198557
29877.0202499705,0.469020951089329
29877.0202499705,0.808986039393864
38924.9109433524,2.06007016313017
38924.9109433524,0.112191547056034
38924.9109433524,2.66761838926515
38924.9109433524,2.93422632565759
38924.9109433524,2.13230937623431
38924.9109433524,2.38051082755506
38924.9109433524,2.33461950250529
38924.9109433524,1.23221752310796
38924.9109433524,2.05924452437235
38924.9109433524,0.537798840821172
38924.9109433524,2.21810920321822
38924.9109433524,0.100005836322157
38924.9109433524,0.869979215163289
38924.9109433524,0.145051701612858
38924.9109433524,0.30514849036063
38924.9109433524,2.58696906401403
38924.9109433524,2.18286849744474
38924.9109433524,0.996197397016342
38924.9109433524,2.98521060790962
38924.9109433524,0.108215553452901
38924.9109433524,1.3783560571005
38924.9109433524,1.19870124571845
38924.9109433524,2.40494191784856
38924.9109433524,2.49819416754753
38924.9109433524,0.587077601625226
38924.9109433524,1.53864022779815
38924.9109433524,1.39985033469435
38924.9109433524,2.03045220448505
38924.9109433524,2.22853534133869
38924.9109433524,2.37091813587784
38924.9109433524,0.867158354105291
38924.9109433524,2.13534893622882
38924.9109433524,2.05805107666556
38924.9109433524,0.51085983267494
38924.9109433524,0.373842242178014
38924.9109433524,1.56565684452034
38924.9109433524,3.01512456940131
38924.9109433524,1.06935329828115
38924.9109433524,1.83867286686109
38924.9109433524,0.703125944891039
38924.9109433524,2.36017507439865
38924.9109433524,0.80140494069348
38924.9109433524,1.58951095654316
38924.9109433524,2.19621429619387
38924.9109433524,2.79885511322572
38924.9109433524,3.01370289407711
38924.9109433524,1.71912828886453
38924.9109433524,0.435501531198557
38924.9109433524,0.469020951089329
38924.9109433524,0.808986039393864
52344.0759602492,2.06007016313017
52344.0759602492,0.112191547056034
52344.0759602492,2.66761838926515
52344.0759602492,2.93422632565759
52344.0759602492,2.13230937623431
52344.0759602492,2.38051082755506
52344.0759602492,2.33461950250529
52344.0759602492,1.23221752310796
52344.0759602492,2.05924452437235
52344.0759602492,0.537798840821172
52344.0759602492,2.21810920321822
52344.0759602492,0.100005836322157
52344.0759602492,0.869979215163289
52344.0759602492,0.145051701612858
52344.0759602492,0.30514849036063
52344.0759602492,2.58696906401403
52344.0759602492,2.18286849744474
52344.0759602492,0.996197397016342
52344.0759602492,2.98521060790962
52344.0759602492,0.108215553452901
52344.0759602492,1.3783560571005
52344.0759602492,1.19870124571845
52344.0759602492,2.40494191784856
52344.0759602492,2.49819416754753
52344.0759602492,0.587077601625226
52344.0759602492,1.53864022779815
52344.0759602492,1.39985033469435
52344.0759602492,2.03045220448505
52344.0759602492,2.22853534133869
52344.0759602492,2.37091813587784
52344.0759602492,0.867158354105291
52344.0759602492,2.13534893622882
52344.0759602492,2.05805107666556
52344.0759602492,0.51085983267494
52344.0759602492,0.373842242178014
52344.0759602492,1.56565684452034
52344.0759602492,3.01512456940131
52344.0759602492,1.06935329828115
52344.0759602492,1.83867286686109
52344.0759602492,0.703125944891039
52344.0759602492,2.36017507439865
52344.0759602492,0.80140494069348
52344.0759602492,1.58951095654316
52344.0759602492,2.19621429619387
52344.0759602492,2.79885511322572
52344.0759602492,3.01370289407711
52344.0759602492,1.71912828886453
52344.0759602492,0.435501531198557
52344.0759602492,0.469020951089329
52344.0759602492,0.808986039393864
72875.3417717149,2.06007016313017
72875.3417717149,0.112191547056034
72875.3417717149,2.66761838926515
72875.3417717149,2.93422632565759
72875.3417717149,2.13230937623431
72875.3417717149,2.38051082755506
72875.3417717149,2.33461950250529
72875.3417717149,1.23221752310796
72875.3417717149,2.05924452437235
72875.3417717149,0.537798840821172
72875.3417717149,2.21810920321822
72875.3417717149,0.100005836322157
72875.3417717149,0.869979215163289
72875.3417717149,0.145051701612858
72875.3417717149,0.30514849036063
72875.3417717149,2.58696906401403
72875.3417717149,2.18286849744474
72875.3417717149,0.996197397016342
72875.3417717149,2.98521060790962
72875.3417717149,0.108215553452901
72875.3417717149,1.3783560571005
72875.3417717149,1.19870124571845
72875.3417717149,2.40494191784856
72875.3417717149,2.49819416754753
72875.3417717149,0.587077601625226
72875.3417717149,1.53864022779815
72875.3417717149,1.39985033469435
72875.3417717149,2.03045220448505
72875.3417717149,2.22853534133869
72875.3417717149,2.37091813587784
72875.3417717149,0.867158354105291
72875.3417717149,2.13534893622882
72875.3417717149,2.05805107666556
72875.3417717149,0.51085983267494
72875.3417717149,0.373842242178014
72875.3417717149,1.56565684452034
72875.3417717149,3.01512456940131
72875.3417717149,1.06935329828115
72875.3417717149,1.83867286686109
72875.3417717149,0.703125944891039
72875.3417717149,2.36017507439865
72875.3417717149,0.80140494069348
72875.3417717149,1.58951095654316
72875.3417717149,2.19621429619387
72875.3417717149,2.79885511322572
72875.3417717149,3.01370289407711
72875.3417717149,1.71912828886453
72875.3417717149,0.435501531198557
72875.3417717149,0.469020951089329
72875.3417717149,0.808986039393864
73244.4267599638,2.06007016313017
73244.4267599638,0.112191547056034
73244.4267599638,2.66761838926515
73244.4267599638,2.93422632565759
73244.4267599638,2.13230937623431
73244.4267599638,2.38051082755506
73244.4267599638,2.33461950250529
73244.4267599638,1.23221752310796
73244.4267599638,2.05924452437235
73244.4267599638,0.537798840821172
73244.4267599638,2.21810920321822
73244.4267599638,0.100005836322157
73244.4267599638,0.869979215163289
73244.4267599638,0.145051701612858
73244.4267599638,0.30514849036063
73244.4267599638,2.58696906401403
73244.4267599638,2.18286849744474
73244.4267599638,0.996197397016342
73244.4267599638,2.98521060790962
73244.4267599638,0.108215553452901
73244.4267599638,1.3783560571005
73244.4267599638,1.19870124571845
73244.4267599638,2.40494191784856
73244.4267599638,2.49819416754753
73244.4267599638,0.587077601625226
73244.4267599638,1.53864022779815
73244.4267599638,1.39985033469435
73244.4267599638,2.03045220448505
73244.4267599638,2.22853534133869
73244.4267599638,2.37091813587784
73244.4267599638,0.867158354105291
73244.4267599638,2.13534893622882
73244.4267599638,2.05805107666556
73244.4267599638,0.51085983267494
73244.4267599638,0.373842242178014
73244.4267599638,1.56565684452034
73244.4267599638,3.01512456940131
73244.4267599638,1.06935329828115
73244.4267599638,1.83867286686109
73244.4267599638,0.703125944891039
73244.4267599638,2.36017507439865
73244.4267599638,0.80140494069348
73244.4267599638,1.58951095654316
73244.4267599638,2.19621429619387
73244.4267599638,2.79885511322572
73244.4267599638,3.01370289407711
73244.4267599638,1.71912828886453
73244.4267599638,0.435501531198557
73244.4267599638,0.469020951089329
73244.4267599638,0.808986039393864
32880.6540838774,2.06007016313017
32880.6540838774,0.112191547056034
32880.6540838774,2.66761838926515
32880.6540838774,2.93422632565759
32880.6540838774,2.13230937623431
32880.6540838774,2.38051082755506
32880.6540838774,2.33461950250529
32880.6540838774,1.23221752310796
32880.6540838774,2.05924452437235
32880.6540838774,0.537798840821172
32880.6540838774,2.21810920321822
32880.6540838774,0.100005836322157
32880.6540838774,0.869979215163289
32880.6540838774,0.145051701612858
32880.6540838774,0.30514849036063
32880.6540838774,2.58696906401403
32880.6540838774,2.18286849744474
32880.6540838774,0.996197397016342
32880.6540838774,2.98521060790962
32880.6540838774,0.108215553452901
32880.6540838774,1.3783560571005
32880.6540838774,1.19870124571845
32880.6540838774,2.40494191784856
32880.6540838774,2.49819416754753
32880.6540838774,0.587077601625226
32880.6540838774,1.53864022779815
32880.6540838774,1.39985033469435
32880.6540838774,2.03045220448505
32880.6540838774,2.22853534133869
32880.6540838774,2.37091813587784
32880.6540838774,0.867158354105291
32880.6540838774,2.13534893622882
32880.6540838774,2.05805107666556
32880.6540838774,0.51085983267494
32880.6540838774,0.373842242178014
32880.6540838774,1.56565684452034
32880.6540838774,3.01512456940131
32880.6540838774,1.06935329828115
32880.6540838774,1.83867286686109
32880.6540838774,0.703125944891039
32880.6540838774,2.36017507439865
32880.6540838774,0.80140494069348
32880.6540838774,1.58951095654316
32880.6540838774,2.19621429619387
32880.6540838774,2.79885511322572
32880.6540838774,3.01370289407711
32880.6540838774,1.71912828886453
32880.6540838774,0.435501531198557
32880.6540838774,0.469020951089329
32880.6540838774,0.808986039393864
73529.6390880308,2.06007016313017
73529.6390880308,0.112191547056034
73529.6390880308,2.66761838926515
73529.6390880308,2.93422632565759
73529.6390880308,2.13230937623431
73529.6390880308,2.38051082755506
73529.6390880308,2.33461950250529
73529.6390880308,1.23221752310796
73529.6390880308,2.05924452437235
73529.6390880308,0.537798840821172
73529.6390880308,2.21810920321822
73529.6390880308,0.100005836322157
73529.6390880308,0.869979215163289
73529.6390880308,0.145051701612858
73529.6390880308,0.30514849036063
73529.6390880308,2.58696906401403
73529.6390880308,2.18286849744474
73529.6390880308,0.996197397016342
73529.6390880308,2.98521060790962
73529.6390880308,0.108215553452901
73529.6390880308,1.3783560571005
73529.6390880308,1.19870124571845
73529.6390880308,2.40494191784856
73529.6390880308,2.49819416754753
73529.6390880308,0.587077601625226
73529.6390880308,1.53864022779815
73529.6390880308,1.39985033469435
73529.6390880308,2.03045220448505
73529.6390880308,2.22853534133869
73529.6390880308,2.37091813587784
73529.6390880308,0.867158354105291
73529.6390880308,2.13534893622882
73529.6390880308,2.05805107666556
73529.6390880308,0.51085983267494
73529.6390880308,0.373842242178014
73529.6390880308,1.56565684452034
73529.6390880308,3.01512456940131
73529.6390880308,1.06935329828115
73529.6390880308,1.83867286686109
73529.6390880308,0.703125944891039
73529.6390880308,2.36017507439865
73529.6390880308,0.80140494069348
73529.6390880308,1.58951095654316
73529.6390880308,2.19621429619387
73529.6390880308,2.79885511322572
73529.6390880308,3.01370289407711
73529.6390880308,1.71912828886453
73529.6390880308,0.435501531198557
73529.6390880308,0.469020951089329
73529.6390880308,0.808986039393864
72858.3474121473,2.06007016313017
72858.3474121473,0.112191547056034
72858.3474121473,2.66761838926515
72858.3474121473,2.93422632565759
72858.3474121473,2.13230937623431
72858.3474121473,2.38051082755506
72858.3474121473,2.33461950250529
72858.3474121473,1.23221752310796
72858.3474121473,2.05924452437235
72858.3474121473,0.537798840821172
72858.3474121473,2.21810920321822
72858.3474121473,0.100005836322157
72858.3474121473,0.869979215163289
72858.3474121473,0.145051701612858
72858.3474121473,0.30514849036063
72858.3474121473,2.58696906401403
72858.3474121473,2.18286849744474
72858.3474121473,0.996197397016342
72858.3474121473,2.98521060790962
72858.3474121473,0.108215553452901
72858.3474121473,1.3783560571005
72858.3474121473,1.19870124571845
72858.3474121473,2.40494191784856
72858.3474121473,2.49819416754753
72858.3474121473,0.587077601625226
72858.3474121473,1.53864022779815
72858.3474121473,1.39985033469435
72858.3474121473,2.03045220448505
72858.3474121473,2.22853534133869
72858.3474121473,2.37091813587784
72858.3474121473,0.867158354105291
72858.3474121473,2.13534893622882
72858.3474121473,2.05805107666556
72858.3474121473,0.51085983267494
72858.3474121473,0.373842242178014
72858.3474121473,1.56565684452034
72858.3474121473,3.01512456940131
72858.3474121473,1.06935329828115
72858.3474121473,1.83867286686109
72858.3474121473,0.703125944891039
72858.3474121473,2.36017507439865
72858.3474121473,0.80140494069348
72858.3474121473,1.58951095654316
72858.3474121473,2.19621429619387
72858.3474121473,2.79885511322572
72858.3474121473,3.01370289407711
72858.3474121473,1.71912828886453
72858.3474121473,0.435501531198557
72858.3474121473,0.469020951089329
72858.3474121473,0.808986039393864
49268.7824361421,2.06007016313017
49268.7824361421,0.112191547056034
49268.7824361421,2.66761838926515
49268.7824361421,2.93422632565759
49268.7824361421,2.13230937623431
49268.7824361421,2.38051082755506
49268.7824361421,2.33461950250529
49268.7824361421,1.23221752310796
49268.7824361421,2.05924452437235
49268.7824361421,0.537798840821172
49268.7824361421,2.21810920321822
49268.7824361421,0.100005836322157
49268.7824361421,0.869979215163289
49268.7824361421,0.145051701612858
49268.7824361421,0.30514849036063
49268.7824361421,2.58696906401403
49268.7824361421,2.18286849744474
49268.7824361421,0.996197397016342
49268.7824361421,2.98521060790962
49268.7824361421,0.108215553452901
49268.7824361421,1.3783560571005
49268.7824361421,1.19870124571845
49268.7824361421,2.40494191784856
49268.7824361421,2.49819416754753
49268.7824361421,0.587077601625226
49268.7824361421,1.53864022779815
49268.7824361421,1.39985033469435
49268.7824361421,2.03045220448505
49268.7824361421,2.22853534133869
49268.7824361421,2.37091813587784
49268.7824361421,0.867158354105291
49268.7824361421,2.13534893622882
49268.7824361421,2.05805107666556
49268.7824361421,0.51085983267494
49268.7824361421,0.373842242178014
49268.7824361421,1.56565684452034
49268.7824361421,3.01512456940131
49268.7824361421,1.06935329828115
49268.7824361421,1.83867286686109
49268.7824361421,0.703125944891039
49268.7824361421,2.36017507439865
49268.7824361421,0.80140494069348
49268.7824361421,1.58951095654316
49268.7824361421,2.19621429619387
49268.7824361421,2.79885511322572
49268.7824361421,3.01370289407711
49268.7824361421,1.71912828886453
49268.7824361421,0.435501531198557
49268.7824361421,0.469020951089329
49268.7824361421,0.808986039393864
65014.02344444,2.06007016313017
65014.02344444,0.112191547056034
65014.02344444,2.66761838926515
65014.02344444,2.93422632565759
65014.02344444,2.13230937623431
65014.02344444,2.38051082755506
65014.02344444,2.33461950250529
65014.02344444,1.23221752310796
65014.02344444,2.05924452437235
65014.02344444,0.537798840821172
65014.02344444,2.21810920321822
65014.02344444,0.100005836322157
65014.02344444,0.869979215163289
65014.02344444,0.145051701612858
65014.02344444,0.30514849036063
65014.02344444,2.58696906401403
65014.02344444,2.18286849744474
65014.02344444,0.996197397016342
65014.02344444,2.98521060790962
65014.02344444,0.108215553452901
65014.02344444,1.3783560571005
65014.02344444,1.19870124571845
65014.02344444,2.40494191784856
65014.02344444,2.49819416754753
65014.02344444,0.587077601625226
65014.02344444,1.53864022779815
65014.02344444,1.39985033469435
65014.02344444,2.03045220448505
65014.02344444,2.22853534133869
65014.02344444,2.37091813587784
65014.02344444,0.867158354105291
65014.02344444,2.13534893622882
65014.02344444,2.05805107666556
65014.02344444,0.51085983267494
65014.02344444,0.373842242178014
65014.02344444,1.56565684452034
65014.02344444,3.01512456940131
65014.02344444,1.06935329828115
65014.02344444,1.83867286686109
65014.02344444,0.703125944891039
65014.02344444,2.36017507439865
65014.02344444,0.80140494069348
65014.02344444,1.58951095654316
65014.02344444,2.19621429619387
65014.02344444,2.79885511322572
65014.02344444,3.01370289407711
65014.02344444,1.71912828886453
65014.02344444,0.435501531198557
65014.02344444,0.469020951089329
65014.02344444,0.808986039393864
32094.3169313608,2.06007016313017
32094.3169313608,0.112191547056034
32094.3169313608,2.66761838926515
32094.3169313608,2.93422632565759
32094.3169313608,2.13230937623431
32094.3169313608,2.38051082755506
32094.3169313608,2.33461950250529
32094.3169313608,1.23221752310796
32094.3169313608,2.05924452437235
32094.3169313608,0.537798840821172
32094.3169313608,2.21810920321822
32094.3169313608,0.100005836322157
32094.3169313608,0.869979215163289
32094.3169313608,0.145051701612858
32094.3169313608,0.30514849036063
32094.3169313608,2.58696906401403
32094.3169313608,2.18286849744474
32094.3169313608,0.996197397016342
32094.3169313608,2.98521060790962
32094.3169313608,0.108215553452901
32094.3169313608,1.3783560571005
32094.3169313608,1.19870124571845
32094.3169313608,2.40494191784856
32094.3169313608,2.49819416754753
32094.3169313608,0.587077601625226
32094.3169313608,1.53864022779815
32094.3169313608,1.39985033469435
32094.3169313608,2.03045220448505
32094.3169313608,2.22853534133869
32094.3169313608,2.37091813587784
32094.3169313608,0.867158354105291
32094.3169313608,2.13534893622882
32094.3169313608,2.05805107666556
32094.3169313608,0.51085983267494
32094.3169313608,0.373842242178014
32094.3169313608,1.56565684452034
32094.3169313608,3.01512456940131
32094.3169313608,1.06935329828115
32094.3169313608,1.83867286686109
32094.3169313608,0.703125944891039
32094.3169313608,2.36017507439865
32094.3169313608,0.80140494069348
32094.3169313608,1.58951095654316
32094.3169313608,2.19621429619387
32094.3169313608,2.79885511322572
32094.3169313608,3.01370289407711
32094.3169313608,1.71912828886453
32094.3169313608,0.435501531198557
32094.3169313608,0.469020951089329
32094.3169313608,0.808986039393864
46088.0641313138,2.06007016313017
46088.0641313138,0.112191547056034
46088.0641313138,2.66761838926515
46088.0641313138,2.93422632565759
46088.0641313138,2.13230937623431
46088.0641313138,2.38051082755506
46088.0641313138,2.33461950250529
46088.0641313138,1.23221752310796
46088.0641313138,2.05924452437235
46088.0641313138,0.537798840821172
46088.0641313138,2.21810920321822
46088.0641313138,0.100005836322157
46088.0641313138,0.869979215163289
46088.0641313138,0.145051701612858
46088.0641313138,0.30514849036063
46088.0641313138,2.58696906401403
46088.0641313138,2.18286849744474
46088.0641313138,0.996197397016342
46088.0641313138,2.98521060790962
46088.0641313138,0.108215553452901
46088.0641313138,1.3783560571005
46088.0641313138,1.19870124571845
46088.0641313138,2.40494191784856
46088.0641313138,2.49819416754753
46088.0641313138,0.587077601625226
46088.0641313138,1.53864022779815
46088.0641313138,1.39985033469435
46088.0641313138,2.03045220448505
46088.0641313138,2.22853534133869
46088.0641313138,2.37091813587784
46088.0641313138,0.867158354105291
46088.0641313138,2.13534893622882
46088.0641313138,2.05805107666556
46088.0641313138,0.51085983267494
46088.0641313138,0.373842242178014
46088.0641313138,1.56565684452034
46088.0641313138,3.01512456940131
46088.0641313138,1.06935329828115
46088.0641313138,1.83867286686109
46088.0641313138,0.703125944891039
46088.0641313138,2.36017507439865
46088.0641313138,0.80140494069348
46088.0641313138,1.58951095654316
46088.0641313138,2.19621429619387
46088.0641313138,2.79885511322572
46088.0641313138,3.01370289407711
46088.0641313138,1.71912828886453
46088.0641313138,0.435501531198557
46088.0641313138,0.469020951089329
46088.0641313138,0.808986039393864
70786.7762594534,2.06007016313017
70786.7762594534,0.112191547056034
70786.7762594534,2.66761838926515
70786.7762594534,2.93422632565759
70786.7762594534,2.13230937623431
70786.7762594534,2.38051082755506
70786.7762594534,2.33461950250529
70786.7762594534,1.23221752310796
70786.7762594534,2.05924452437235
70786.7762594534,0.537798840821172
70786.7762594534,2.21810920321822
70786.7762594534,0.100005836322157
70786.7762594534,0.869979215163289
70786.7762594534,0.145051701612858
70786.7762594534,0.30514849036063
70786.7762594534,2.58696906401403
70786.7762594534,2.18286849744474
70786.7762594534,0.996197397016342
70786.7762594534,2.98521060790962
70786.7762594534,0.108215553452901
70786.7762594534,1.3783560571005
70786.7762594534,1.19870124571845
70786.7762594534,2.40494191784856
70786.7762594534,2.49819416754753
70786.7762594534,0.587077601625226
70786.7762594534,1.53864022779815
70786.7762594534,1.39985033469435
70786.7762594534,2.03045220448505
70786.7762594534,2.22853534133869
70786.7762594534,2.37091813587784
70786.7762594534,0.867158354105291
70786.7762594534,2.13534893622882
70786.7762594534,2.05805107666556
